sequenceId,itemPosition,Open,High,Low,Close,OpenSign,HighSign,LowSign,CloseSign
0.0,0,-0.01635219587832748,-0.019137171999938918,-0.013501571342390717,-0.013968280113688558,-,-,-,-
0.0,1,-0.004281129767597203,-0.0029762345350944353,-0.0056091542024809815,0.0020078080979852864,-,-,-,+
0.0,2,0.004020336233633293,0.0017689773942171083,0.0063176670387823375,0.0013358009276231986,+,+,+,+
0.0,3,0.0010566820650317332,0.0020969208465189126,0.0,0.001000600366890536,+,+,+,+
0.0,4,-0.004500027777777693,-0.0038546915025984285,-0.0051569396353230434,-0.007441114977331131,-,-,-,-
0.0,5,-0.013784218253926617,-0.013488049093025367,-0.01408609452526699,-0.0134273801020236,-,-,-,-
0.0,6,-0.00712993431909259,-0.007732847436976886,-0.0065150304381078605,-0.006237892848767079,-,-,-,-
0.0,7,-0.004445451980197523,-0.003388332918586756,-0.005522273481874729,-0.009472745624078516,-,-,-,-
0.0,8,-0.01471265743073047,-0.013032661220141906,-0.016427637287653063,-0.012674259561305856,-,-,-,-
0.0,9,-0.007901882838377672,-0.008726536168402244,-0.007057151507544712,-0.007818940183943579,-,-,-,-
0.0,10,0.00450954026354311,0.00498088717755385,0.004027529116975348,0.008586250597021339,+,+,+,+
0.0,11,0.0038479243505615823,0.008990306385654678,-0.0014157975126050104,0.011895008746355629,+,+,-,+
0.0,12,0.006214426762690239,0.0013708361735111918,0.011223972249810643,-0.006108090564991064,+,+,+,-
0.0,13,-0.00969696969696976,-0.011864030943918302,-0.007477497720644877,-0.00394243979458353,-,-,-,-
0.0,14,0.003147403392201653,0.0030015468828834546,0.0032961272500102723,0.00500582060521948,+,+,+,+
0.0,15,0.011039463134042027,0.011164836941695455,0.010911662176053216,0.007876751815666605,+,+,+,+
0.0,16,-0.005919188484349136,-0.005122322256626566,-0.006731684924248693,-0.01045861371201895,-,-,-,-
0.0,17,-0.001734327627833765,-0.00022889015494531595,-0.0032717807134426957,0.009756144245206766,-,-,-,+
0.0,18,0.0045749420894141135,0.0018311284675369688,0.0073856621083590035,-0.002415447379446878,+,+,+,-
0.0,19,-0.002651749566774053,-0.0027415809602286956,-0.0025602350750612013,-0.0021907297754848454,-,-,-,-
0.0,20,0.0005202242584796402,0.0,0.0010500991838771068,-0.0008088744995509156,+,+,+,-
0.0,21,-0.002599676397469497,-0.002520057187168856,-0.0026806875519573836,-0.0011564473093969019,-,-,-,-
0.0,22,0.009325224334489235,0.011368832995662936,0.007245553348136147,0.012388548834483704,+,+,+,+
0.0,23,0.007919183887074688,0.0071533666401726315,0.008701705332365473,0.003659652249321743,+,+,+,+
0.0,24,-0.00017079253114760107,0.0004509695755683385,-0.0008051414583589711,0.0030765382161226373,-,+,-,+
0.0,25,0.003302784560658356,0.0019157764686901224,0.004719649888811572,-0.0004544019136022426,+,+,+,-
0.0,26,0.004086503137184394,0.010010110898206692,-0.001947731461362734,0.015456302203802785,+,+,-,+
0.0,27,0.001978350529006745,-0.0018931625202729396,0.005969417908742836,-0.005036329155821528,+,-,+,-
0.0,28,0.008405765826664746,0.007809941129418796,0.009015189170895388,0.006749133706431154,+,+,+,+
0.0,29,0.005426579020979094,0.005203154982770908,0.005654829352065738,0.00234635754189938,+,+,+,+
0.0,30,-0.0005008012435968601,-0.0014317730804479512,0.0004498538112875927,0.005796499897408269,-,-,+,+
0.0,31,0.004119612605683054,0.004191077626360951,0.004046773876424936,-0.0021057518971820954,+,+,+,-
0.0,32,-4.435327294327607e-08,-0.0006590334763635353,0.0006717084639500381,-0.000444258102573758,-,-,+,-
0.0,33,-0.006486655388552975,-0.006923804965904057,-0.006041631440197981,-0.0062221999999999555,-,-,-,-
0.0,34,-0.0102120258406031,-0.01029217562757656,-0.010130504733475987,-0.010398031967843724,-,-,-,-
0.0,35,-0.00039464959807578026,-0.0002235938723024189,-0.0005686035804275402,0.0027115353584559188,-,-,-,+
0.0,36,0.002199661553305088,0.0019013308622599645,0.0025031516953366584,-0.0006760338028167778,+,+,+,-
0.0,37,-0.00517759572551757,-0.005470037832774222,-0.004880274601290591,-0.004059082104880485,-,-,-,-
0.0,38,-0.0002828251464120912,0.0038164105428852846,-0.004447981295620518,-0.0053209667084576084,-,+,-,-
0.0,39,-0.013354464614336536,-0.016325606619702726,-0.010310482182260494,-0.010812622230678026,-,-,-,-
0.0,40,-0.0008029249827943286,-0.0012504262674727373,-0.00034723926782320724,0.004372304481771838,-,-,-,+
0.0,41,0.005682453154833622,0.004780309529019977,0.00660026625057597,0.0028640164639246457,+,+,+,+
0.0,42,-0.0007419953241367683,-0.0009062301869759981,-0.0005752099390314847,-0.0013708361735110808,-,-,-,-
0.0,43,-0.005026256740675916,-0.004875283612537862,-0.005179523659513907,-0.004118050883506252,-,-,-,-
0.0,44,-0.0021239724820431016,-0.0014811211626223342,-0.0027767904662733267,-0.0008040432070764991,-,-,-,-
0.0,45,0.008629126108099072,0.009014160303675967,0.008237614381306102,0.011380676201417916,+,+,+,+
0.0,46,0.02195858641466275,0.0298541219043309,0.013924038804970396,0.02034546418462857,+,+,+,+
0.0,47,0.0036276425737937767,-0.004611815087295357,0.012143899533039404,0.001670948034007358,+,-,+,+
0.0,48,-0.0028359783925265836,-0.0026475233833971323,-0.003027539807131663,-0.0032251001607006557,-,-,-,-
0.0,49,-0.0016730536840039445,-0.0026546398560052253,-0.0006749071791741779,0.0,-,-,-,+
0.0,50,0.005027427215449132,0.004990628922937113,0.0050647722017957975,0.004909104258923325,+,+,+,+
0.0,51,0.00033342595597729563,0.0008827410875278385,-0.0002240089510411325,-0.0031086821361162587,+,+,-,-
0.0,52,-0.0056117014248627806,-0.0059536165144525866,-0.005264348177244194,-0.004454861293519796,-,-,-,-
0.0,53,-0.006760903986579914,-0.0061002991969698606,-0.007431550668428044,-0.007047734724776156,-,-,-,-
0.0,54,-0.0028690537319577825,-0.0033478740838314147,-0.0023823028387451872,-0.0027039769557463122,-,-,-,-
0.0,55,-0.0018617884344147573,-0.0024633524233198534,-0.0012508528257710871,-0.00033889517641993994,-,-,-,-
0.0,56,0.002034823672109498,0.002581704010852004,0.0014800978827258504,0.00045203978872288,+,+,+,+
0.0,57,-0.0018050541618064297,-0.00201523734885789,-0.0015916212095454796,-0.0032757370752936055,-,-,-,-
0.0,58,-0.00644212820096135,-0.005272616168640498,-0.007629218856752384,-0.006799626174062157,-,-,-,-
0.0,59,-0.011830252530997565,-0.010601049071863211,-0.013080894708413227,-0.008557736291165408,-,-,-,-
0.0,60,0.002877823101248511,-0.0002280177740333622,0.006045773606655702,-0.001841362663613455,+,-,+,-
0.0,61,-0.009182730821656881,-0.006612723824110378,-0.011787784719609284,-0.009800599222854811,-,-,-,-
0.0,62,-0.008862361033725286,-0.0088373238438193,-0.008887872555540355,-0.0024452609144827164,-,-,-,-
0.0,63,0.001402594813847191,0.0,0.002831834808259659,0.0018676783440567668,+,+,+,+
0.0,64,0.0010504814768046433,0.0020842982621087636,0.0,-0.005242980187743607,+,+,+,-
0.0,65,-0.012709152991949857,-0.011901998938040226,-0.01353102749808277,-0.0130007031974948,-,-,-,-
0.0,66,-0.014407995446211852,-0.014150379741541763,-0.01467074258925305,-0.014595894669368503,-,-,-,-
0.0,67,-0.007968377976912855,-0.008066429131681097,-0.00786832093126355,-0.0032514932171062716,-,-,-,-
0.0,68,-0.008575902783235834,-0.006457796946024996,-0.010736908378927712,-0.015826966865783554,-,-,-,-
0.0,69,-0.013036055968907001,-0.011073639598612295,-0.015046879253900358,-0.01460842149040531,-,-,-,-
0.0,70,0.0032094555237174305,0.013023356230605687,-0.006887089821098313,0.01918526295696754,+,+,-,+
0.0,71,0.0048603481920734826,-0.007929868751776925,0.018282739081647792,-0.0035448112344409477,+,-,+,-
0.0,72,-0.00453073526564951,-0.003027734043841601,-0.006067421840826537,-0.0009812929703615358,-,-,-,-
0.0,73,-0.015130082080018648,-0.012633637026238986,-0.017690283456719302,-0.0254174723620465,-,-,-,-
0.0,74,-0.014238419051491036,-0.017839530239167622,-0.010526328738778123,-0.009701461142693879,-,-,-,-
0.0,75,0.008172366222187977,0.013528773305053976,0.0026916945408237414,0.011068740739662575,+,+,+,+
0.0,76,0.002199258417778127,-0.0038314915915713676,0.008436609672634265,0.004530023851390119,+,-,+,+
0.0,77,-0.0039500659091491475,-0.005583077061614761,-0.0022816580337389203,-0.0048853813131557455,-,-,-,-
0.0,78,-0.005350616861698354,-0.005364953078853429,-0.005336018362800288,-0.01057406821314033,-,-,-,-
0.0,79,-0.01139169658386563,-0.007150012454214538,-0.01571085686919338,-0.009541984975622975,-,-,-,-
0.0,80,-0.016260175404903432,-0.017687959123488084,-0.014793667656207155,-0.016955671598090416,-,-,-,-
0.0,81,-0.019522353348374488,-0.014276540192926013,-0.02489461340607524,-0.014242741594704511,-,-,-,-
0.0,82,0.008893582118451926,0.010177440111918568,0.007564460456091604,0.019353127800818326,+,+,+,+
0.0,83,0.011446655277152384,0.0033583312673297616,0.0198418565406544,0.000780195038226239,+,+,+,+
0.0,84,-0.008715473170731847,-0.006179235324408006,-0.01130538977257789,-0.019490644743901275,-,-,-,-
0.0,85,-0.02499834722126748,-0.023963718547812873,-0.026060351363653034,-0.02570901173746365,-,-,-,-
0.0,86,-0.027927281667931014,-0.024419323806750493,-0.031535808873720095,-0.018498273333716342,-,-,-,-
0.0,87,0.002699840700592926,-0.0012243776023839192,0.006766224788096187,0.001247172879868419,+,-,+,+
0.0,88,-0.019055468628982886,-0.01716145511199829,-0.021002520890577414,-0.02768166089965396,-,-,-,-
0.0,89,-0.01618808395005511,-0.013719594583170958,-0.018735655570242038,-0.013665466192170794,-,-,-,-
0.0,90,0.020103054944219823,0.028804314424738298,0.01107713145201683,0.0502236390500268,+,+,+,+
0.0,91,0.03815129986250665,0.030319598056274488,0.04641765692297861,0.025285200987434253,+,+,+,+
0.0,92,0.016348031025441134,0.019618186118287806,0.012949484113485843,0.02600190288162585,+,+,+,+
0.0,93,0.02519110053554874,0.019240822133146596,0.03141570830158713,0.016851638790922108,+,+,+,+
0.0,94,0.006483447957513544,0.0042091963211938754,0.008834467765530984,0.0,+,+,+,+
0.0,95,0.006119537293238331,0.006223777230136784,0.006012272748339376,0.00873588174387896,+,+,+,+
0.0,96,0.0014085024469108198,0.0025245770951203284,0.00025980251708723756,-0.014773255786038941,+,+,+,-
0.0,97,-0.02352786327032441,-0.024427034107958656,-0.022600312315893323,-0.0153826652613408,-,-,-,-
0.0,98,-0.0003928304774537539,-0.0014197211634078277,0.0006644916943521206,0.001575462821989282,-,-,+,+
0.0,99,0.018798682696062663,0.033475454304945584,0.003718446066994119,-0.0005243282143881922,+,+,+,-
0.0,100,-0.025716857234686308,-0.041770835940105444,-0.008732521600091858,-0.010098321311475478,-,-,-,-
0.0,101,-0.013593803526502635,-0.014356642611982107,-0.012813654906931649,-0.01364607788900063,-,-,-,-
0.0,102,-0.009298903112092805,-0.009004250887351128,-0.009599770275821595,-0.007656145372309298,-,-,-,-
0.0,103,0.005739746255378542,0.005745604262191728,0.00573376109215018,0.00947489210103769,+,+,+,+
0.0,104,0.013629690265532624,0.01979547043159835,0.00732999884159069,0.021051219601737392,+,+,+,+
0.0,105,0.017884327893725294,0.01667533828360246,0.019134860788773356,-0.0019698226665837426,+,+,+,-
0.0,106,-0.00982626420025079,-0.011148167463503666,-0.008462237543127249,0.0067105526315789366,-,-,-,+
0.0,107,0.014458498014156218,0.011403460189282288,0.017602347449055644,0.007057913813673711,+,+,+,+
0.0,108,-0.008551438141024548,-0.007943664012415197,-0.009173070611271594,-0.005321271694175067,-,-,-,-
0.0,109,-0.011042877606881496,-0.007748908691721734,-0.014416135241156702,-0.024530232574768163,-,-,-,-
0.0,110,-0.016716214183787326,-0.018352257754724377,-0.01502945578486814,-0.010567161301039074,-,-,-,-
0.0,111,-0.0039645007391478915,-0.00649692406515312,-0.0013623841590630903,0.0006758956242276515,-,-,-,+
0.0,112,-0.003103332595898456,-0.003336447350860805,-0.002865033989152832,-0.007430370471374181,-,-,-,-
0.0,113,-0.010624612861192761,-0.010980168719871619,-0.010261322219801472,-0.007894405772500224,-,-,-,-
0.0,114,-0.00041038304535678805,0.0004061467586495837,-0.0012440697397881895,-0.0023322541134896957,-,+,-,-
0.0,115,-0.0025317777646898243,-0.003112667520810297,-0.0019377024221454153,0.003025316240025999,-,-,-,+
0.0,116,0.003978822666570014,0.003529649550385594,0.004437650749720801,-0.00027425280300930055,+,+,+,-
0.0,117,-0.012640915786005236,-0.010822443474633348,-0.014496796907358833,-0.015633557751880356,-,-,-,-
0.0,118,-0.010311404844290717,-0.010940959616755008,-0.009666503628460443,-0.00766224585765185,-,-,-,-
0.0,119,0.008950415929649624,0.013550926438053335,0.004243825032003823,0.02484903727997878,+,+,+,+
0.0,120,0.023286388361726917,0.020054487583035963,0.02662345475766892,0.01452052054794506,+,+,+,+
0.0,121,0.007111432730569689,0.005884740105045028,0.008369937227082902,0.005265987179745801,+,+,+,+
0.0,122,0.003362528648874097,0.0021274298913367407,0.004626534348252331,0.001343263989654897,+,+,+,+
0.0,123,-0.0025469503167910856,-0.004378426255336576,-0.00067727209326085,-0.0017438631088988465,-,-,-,-
0.0,124,0.006181951350625159,0.008528771208305308,0.003795052911290897,0.010884238400543866,+,+,+,+
0.0,125,0.016495265346537336,0.01863102536997885,0.014312787316035358,0.014754658457211578,+,+,+,+
0.0,126,0.015702036763038274,0.014788001805059015,0.01664004193397073,0.01768412458392077,+,+,+,+
0.0,127,0.007503207988232452,0.006263555940295706,0.008773051901019402,0.001287154040747751,+,+,+,+
0.0,128,-0.00918079726270149,-0.009908523756243182,-0.00843720134427306,-0.010412623596701143,-,-,-,-
0.0,129,0.0005831465004655367,0.0033358351722905244,-0.002225396023372239,0.0006494673688179908,+,+,-,+
0.0,130,0.003561734277447659,0.003964258464101977,0.003148753566665441,0.012592509575392707,+,+,+,+
0.0,131,0.0030328515000783707,-0.00038210418081507935,0.006539367074802183,-0.002307692307692344,+,-,+,-
0.0,132,-0.0006433672073679064,-0.0026759173289021554,0.0014293269416492116,-0.0021845026985349847,-,-,+,-
0.0,133,-0.0001931247623235821,0.0010221157923386848,-0.0014272868820552898,0.0015453315764242248,-,+,-,+
0.0,134,0.0050222137342514905,0.005871091407047668,0.004158004212032385,0.003471827316644971,+,+,+,+
0.0,135,-0.000448407978379195,-0.001903235678295423,0.001035222580683337,0.0003844054281854081,-,-,+,+
0.0,136,0.002884219879367489,0.004703724652747265,0.0010341390766013259,-0.00025614192391432145,+,+,+,-
0.0,137,-0.010673004341580028,-0.00999621675308393,-0.011363687723045413,-0.013196745168606805,-,-,-,-
0.0,138,-0.0072351100060751294,-0.008691206766135218,-0.0057470612786587605,0.0022072839083595586,-,-,-,+
0.0,139,0.005010385183430444,0.0038680119615268627,0.006174369173369554,-0.00012957636663879502,+,+,+,-
0.0,140,-0.0024603302517384185,-0.0023118545811473545,-0.0026112679259050475,-0.0012956465405546957,-,-,-,-
0.0,141,0.003115441053517465,0.005278012358393314,0.0009163503196274458,0.0025946678102060083,+,+,+,+
0.0,142,-0.009252617575303046,-0.008835882127590344,-0.009678237113238786,-0.013975181340258658,-,-,-,-
0.0,143,-0.010645225757995869,-0.013824289048468108,-0.0073956285341305605,-0.004986837466673388,-,-,-,-
0.0,144,-0.0013862762669637485,-0.0011791431631299476,-0.001596633762818822,-0.005275679240305808,-,-,-,-
0.0,145,-0.00965097838214557,-0.0072140085837881784,-0.012126918814939769,-0.008750941626914477,-,-,-,-
0.0,146,0.0020691363107003813,0.0006605363810137099,0.0035073790708504138,0.0056179506255231715,+,+,+,+
0.0,147,0.001198967585405386,0.0006601927821545672,0.0017475198514251833,0.001995238095237939,+,+,+,+
0.0,148,0.01184223287661812,0.013194352642903473,0.010467069664535922,0.011549116910948731,+,+,+,+
0.0,149,0.009862581106907964,0.010287810778905726,0.009428937207346388,0.009973779920227521,+,+,+,+
0.0,150,0.004557568733444484,0.005284815537901277,0.003815300517950204,0.011434472601799417,+,+,+,+
0.0,151,0.017953178961998884,0.020643672795067847,0.015203092455972733,0.01798563812875842,+,+,+,+
0.0,152,0.0252770283702477,0.025376947873792632,0.025174348375604838,0.02208480621112585,+,+,+,+
0.0,153,0.0029186672021941362,0.0023277994733716945,0.0035259789182229273,0.001605198212253356,+,+,+,+
0.0,154,0.008421052631579107,0.005500599083256397,0.011419199111075251,0.0011094181049278173,+,+,+,+
0.0,155,-0.005034993245732533,-0.004254777431199175,-0.005831278060329459,-0.0016007511587335932,-,-,-,-
0.0,156,0.0069118859114298825,0.0068367351074722915,0.0069887061146403084,0.009620115697579923,+,+,+,+
0.0,157,0.0007354498516400909,-0.0016975748551282255,0.0032221464066886085,-0.004153481503133549,+,-,+,-
0.0,158,-0.006430646781177218,-0.006437495288776907,-0.006423681522804592,-0.006992149423165506,-,-,-,-
0.0,159,-0.005732651068249162,-0.005501283416823433,-0.005967959716523863,0.0001235577562777035,-,-,-,+
0.0,160,0.013701172154407137,0.015734468733484164,0.011632270605338668,0.013957472998486598,+,+,+,+
0.0,161,0.010396948580402965,0.00956070469178405,0.011251286272921046,0.009014569814329132,+,+,+,+
0.0,162,-0.00024207977871848474,0.003236681928474816,-0.00379016990108616,0.002535301158148151,-,+,-,+
0.0,163,0.0030877034846612528,0.001075361427282484,0.005154626712519983,-0.0030105972662500813,+,+,+,-
0.0,164,-0.006518559835112514,-0.009548770703613929,-0.003418791125304299,-0.005918564972598572,-,-,-,-
0.0,165,0.0024300971167643404,0.00253071815386674,0.0023277994733716945,0.0026730740216376336,+,+,+,+
0.0,166,-0.002666684848484757,-0.0007213006197548388,-0.004644884602001631,-0.005453187304405915,-,-,-,-
0.0,167,-0.010330554393483626,-0.012269890975696862,-0.008350730688935326,-0.008651139271353636,-,-,-,-
0.0,168,0.0019648777970964204,0.005602228649345564,-0.0017337337461300617,0.005285152344086219,+,+,-,+
0.0,169,0.008702028381529336,0.00629763836744579,0.011164880149300727,0.00611321669992404,+,+,+,+
0.0,170,0.004070467850187942,0.004934456850858471,0.003189731243044225,0.00401023205723372,+,+,+,+
0.0,171,-0.0036304109087627046,-0.004191592814371203,-0.00305735611070157,-0.00859354846549687,-,-,-,-
0.0,172,-0.009777136149736743,-0.010944124811927303,-0.008586813368013368,-0.0006104626731553431,-,-,-,-
0.0,173,0.009873672388981625,0.011065224004504381,0.008661185350161027,0.0006108355654674824,+,+,+,+
0.0,174,-0.009777136149736743,-0.010944124811927303,-0.008586813368013368,-0.0030521302379621362,-,-,-,-
0.0,175,0.01195881285365874,0.016536965382708324,0.007300222717149252,0.01432767502680976,+,+,+,+
0.0,176,0.013090097411186052,0.011483253863235676,0.014740166331400628,0.013038777905619359,+,+,+,+
0.0,177,0.0030507986065131387,0.00011828287886195277,0.006052535939322867,-0.0005959122585669219,+,+,+,-
0.0,178,0.0005367127830586682,0.004966276457372576,-0.003970665335450985,0.005246863758086695,+,+,-,+
0.0,179,0.0023246051557119785,-0.0034121779835787347,0.008214544675217983,0.00023721232845019813,+,-,+,+
0.0,180,0.008682207628025962,0.010153495046758998,0.007189060713983508,0.009962096774193574,+,+,+,+
0.0,181,0.014031388138931566,0.01671341787548908,0.011301499198227427,0.015382772880095263,+,+,+,+
0.0,182,0.010406982558139655,0.008736659587002205,0.01211620957261017,0.004394552973348453,+,+,+,+
0.0,183,-0.0044306173863248866,-0.0031908717948718746,-0.0056950022583101,0.000460575715845124,-,-,-,+
0.0,184,-0.0005779562922677561,-0.001143226235929773,0.0,-0.010818299123239838,-,-,+,-
0.0,185,-0.012317863324617151,-0.012819079335501415,-0.011805984390205082,-0.010122106228811156,-,-,-,-
0.0,186,-0.012647086991937173,-0.013913008695652151,-0.011355559364140677,-0.010695862466011508,-,-,-,-
0.0,187,-0.004091857792449027,-0.0041152967390254425,-0.00406800660282336,-0.0013068789665411362,-,-,-,-
0.0,188,0.0018459271717852221,0.0015348878937977428,0.002162421964498451,0.0015465620163352956,+,+,+,+
0.0,189,0.0050520000000000564,0.005304691611347723,0.004795037276313474,0.005463831679205722,+,+,+,+
0.0,190,-0.00035480780813024193,-0.0008208255255726105,0.00011932712956341796,-0.004370974498027702,-,-,+,-
0.0,191,-0.01147658535567564,-0.010796831484530256,-0.0121675292337462,-0.013407653220309124,-,-,-,-
0.0,192,-0.0017354518356400561,-0.0011863684756628912,-0.0022943485640465333,0.005892928300831546,-,-,-,+
0.0,193,0.006714195590366456,0.006295272448146427,0.00714107938243469,0.00023917982112831027,+,+,+,+
0.0,194,-0.0066694575120586075,-0.00802643994303065,-0.005287850081574841,-0.0033469637414791364,-,-,-,-
0.0,195,0.002397991755865858,0.003093788635247563,0.0016915187274924026,0.00467738083511815,+,+,+,+
0.0,196,-0.0003588660815020406,-0.00047450769367118895,-0.0002412857198752505,-0.005491214235091912,-,-,-,-
0.0,197,-0.005384391233117625,-0.006290042575598398,-0.00446377131697151,-0.002280578616746576,-,-,-,-
0.0,198,-0.0009022616541353168,0.0009553922982661334,-0.0027871547305072797,0.0037295114149600295,-,+,-,+
0.0,199,0.004936779078487552,0.003460207695029416,0.006440624541977913,-0.0008390147428983807,+,+,+,-
0.0,200,-0.003594524366097862,-0.003567122558076563,-0.003622349673991665,-0.0013195897154559821,-,-,-,-
0.0,201,0.0019841390091390743,0.0022672433555879223,0.0016966432996841085,0.0031231471471471206,+,+,+,+
